Date,State,Population,Confirmed,Recovered,Deceased,Tested
Thu May 28 00:00:00 GMT+05:30 2020,UP,224979000,7170,4215,197,256267
Thu May 28 00:00:00 GMT+05:30 2020,UT,11141000,500,79,4,25380
Thu May 28 00:00:00 GMT+05:30 2020,WB,96906000,4536,1668,295,175769
Fri May 29 00:00:00 GMT+05:30 2020,AN,397000,33,33,,7567
Fri May 29 00:00:00 GMT+05:30 2020,AP,52221000,3330,2234,60,353874
Fri May 29 00:00:00 GMT+05:30 2020,AR,1504000,3,1,,7488
Fri May 29 00:00:00 GMT+05:30 2020,AS,34293000,1058,126,4,92390
Fri May 29 00:00:00 GMT+05:30 2020,BR,119520000,3359,1209,15,72256
Fri May 29 00:00:00 GMT+05:30 2020,CH,1179000,289,189,4,4543
Fri May 29 00:00:00 GMT+05:30 2020,CT,28724000,415,100,1,63992
Fri May 29 00:00:00 GMT+05:30 2020,DL,19814000,17386,7846,398,199626
Fri May 29 00:00:00 GMT+05:30 2020,DN,959000,2,1,,11477
Fri May 29 00:00:00 GMT+05:30 2020,GA,1540000,69,41,,16141
Fri May 29 00:00:00 GMT+05:30 2020,GJ,67936000,15944,8609,980,201481
Fri May 29 00:00:00 GMT+05:30 2020,HP,7300000,295,83,6,33979
Fri May 29 00:00:00 GMT+05:30 2020,HR,28672000,1721,940,19,110940
Fri May 29 00:00:00 GMT+05:30 2020,JH,37403000,521,216,5,59452
Fri May 29 00:00:00 GMT+05:30 2020,JK,13203000,2164,875,28,158729
Fri May 29 00:00:00 GMT+05:30 2020,KA,65798000,2781,894,46,264489
Fri May 29 00:00:00 GMT+05:30 2020,KL,35125000,1151,565,9,74214
Fri May 29 00:00:00 GMT+05:30 2020,LA,293000,74,43,,5896
Fri May 29 00:00:00 GMT+05:30 2020,MH,122153000,62228,26997,2098,434565
Fri May 29 00:00:00 GMT+05:30 2020,ML,3224000,27,12,1,6685
Fri May 29 00:00:00 GMT+05:30 2020,MN,3103000,59,6,,8596
Fri May 29 00:00:00 GMT+05:30 2020,MP,82232000,7645,4269,334,155436
Fri May 29 00:00:00 GMT+05:30 2020,MZ,1192000,1,1,,529
Fri May 29 00:00:00 GMT+05:30 2020,NL,2150000,25,,,1997
Fri May 29 00:00:00 GMT+05:30 2020,OR,43671000,1723,977,9,143570
Fri May 29 00:00:00 GMT+05:30 2020,PB,29859000,2197,1949,42,81021
Fri May 29 00:00:00 GMT+05:30 2020,PY,1504000,57,23,,7043
Fri May 29 00:00:00 GMT+05:30 2020,RJ,77264000,8365,5244,184,379315
Fri May 29 00:00:00 GMT+05:30 2020,SK,664000,1,,,2759
Fri May 29 00:00:00 GMT+05:30 2020,TG,37220000,2425,1381,71,23388
Fri May 29 00:00:00 GMT+05:30 2020,TN,75695000,20246,11313,157,466550
Fri May 29 00:00:00 GMT+05:30 2020,TR,3992000,254,167,,25403
Fri May 29 00:00:00 GMT+05:30 2020,TT,1332900000,173495,82631,4978,3611599
Fri May 29 00:00:00 GMT+05:30 2020,UN,,4673,,,
Fri May 29 00:00:00 GMT+05:30 2020,UP,224979000,7445,4410,201,270920
Fri May 29 00:00:00 GMT+05:30 2020,UT,11141000,716,102,4,26951
Fri May 29 00:00:00 GMT+05:30 2020,WB,96906000,4813,1775,302,185051
Sat May 30 00:00:00 GMT+05:30 2020,AN,397000,33,33,,7567
Sat May 30 00:00:00 GMT+05:30 2020,AP,52221000,3461,2289,60,363378
Sat May 30 00:00:00 GMT+05:30 2020,AR,1504000,4,1,,8017
Sat May 30 00:00:00 GMT+05:30 2020,AS,34293000,1217,164,4,101257
Sat May 30 00:00:00 GMT+05:30 2020,BR,119520000,3565,1311,21,73929
Sat May 30 00:00:00 GMT+05:30 2020,CH,1179000,289,199,4,4654
Sat May 30 00:00:00 GMT+05:30 2020,CT,28724000,447,102,1,66417
Sat May 30 00:00:00 GMT+05:30 2020,DL,19814000,18549,8075,416,206739
Sat May 30 00:00:00 GMT+05:30 2020,DN,959000,2,1,,11477
Sat May 30 00:00:00 GMT+05:30 2020,GA,1540000,70,42,,17871
Sat May 30 00:00:00 GMT+05:30 2020,GJ,67936000,16356,9230,1007,205780
Sat May 30 00:00:00 GMT+05:30 2020,HP,7300000,313,107,6,35668
Sat May 30 00:00:00 GMT+05:30 2020,HR,28672000,1923,971,20,114683
Sat May 30 00:00:00 GMT+05:30 2020,JH,37403000,594,256,5,62916
Sat May 30 00:00:00 GMT+05:30 2020,JK,13203000,2341,908,28,164581
Sat May 30 00:00:00 GMT+05:30 2020,KA,65798000,2922,997,47,280217
Sat May 30 00:00:00 GMT+05:30 2020,KL,35125000,1209,575,10,77257
Sat May 30 00:00:00 GMT+05:30 2020,LA,293000,77,43,,7354
Sat May 30 00:00:00 GMT+05:30 2020,MH,122153000,65168,28081,2197,448661
Sat May 30 00:00:00 GMT+05:30 2020,ML,3224000,27,12,1,6685
Sat May 30 00:00:00 GMT+05:30 2020,MN,3103000,60,6,,8596
Sat May 30 00:00:00 GMT+05:30 2020,MP,82232000,7891,4444,343,161552
Sat May 30 00:00:00 GMT+05:30 2020,MZ,1192000,1,1,,686
Sat May 30 00:00:00 GMT+05:30 2020,NL,2150000,36,,,2210
Sat May 30 00:00:00 GMT+05:30 2020,OR,43671000,1819,1050,9,147490
Sat May 30 00:00:00 GMT+05:30 2020,PB,29859000,2233,1967,44,84497
Sat May 30 00:00:00 GMT+05:30 2020,PY,1504000,57,23,,7164
Sat May 30 00:00:00 GMT+05:30 2020,RJ,77264000,8617,5739,193,395490
Sat May 30 00:00:00 GMT+05:30 2020,SK,664000,1,,,2829
Sat May 30 00:00:00 GMT+05:30 2020,TG,37220000,2499,1412,77,23388
Sat May 30 00:00:00 GMT+05:30 2020,TN,75695000,21184,12000,163,479155
Sat May 30 00:00:00 GMT+05:30 2020,TR,3992000,271,172,,26376
Sat May 30 00:00:00 GMT+05:30 2020,TT,1332900000,181859,86934,5183,3737027
Sat May 30 00:00:00 GMT+05:30 2020,UN,,5043,,,
Sat May 30 00:00:00 GMT+05:30 2020,UP,224979000,7701,4651,213,279288
Sat May 30 00:00:00 GMT+05:30 2020,UT,11141000,749,102,5,28433
Sat May 30 00:00:00 GMT+05:30 2020,WB,96906000,5130,1970,309,194397
Sun May 31 00:00:00 GMT+05:30 2020,AN,397000,33,33,,7706
Sun May 31 00:00:00 GMT+05:30 2020,AP,52221000,3571,2340,62,372748
Sun May 31 00:00:00 GMT+05:30 2020,AR,1504000,4,1,,8283
Sun May 31 00:00:00 GMT+05:30 2020,AS,34293000,1340,186,4,109097
Sun May 31 00:00:00 GMT+05:30 2020,BR,119520000,3807,1520,23,75737
Sun May 31 00:00:00 GMT+05:30 2020,CH,1179000,293,199,4,4785
Sun May 31 00:00:00 GMT+05:30 2020,CT,28724000,498,114,1,69152
Sun May 31 00:00:00 GMT+05:30 2020,DL,19814000,19844,8478,473,212784
Sun May 31 00:00:00 GMT+05:30 2020,DN,959000,2,1,,11477
Sun May 31 00:00:00 GMT+05:30 2020,GA,1540000,71,44,,19491
Sun May 31 00:00:00 GMT+05:30 2020,GJ,67936000,16794,9919,1038,211930
Sun May 31 00:00:00 GMT+05:30 2020,HP,7300000,331,116,6,37168
Sun May 31 00:00:00 GMT+05:30 2020,HR,28672000,2091,1048,20,118138
Sun May 31 00:00:00 GMT+05:30 2020,JH,37403000,635,256,5,65886
Sun May 31 00:00:00 GMT+05:30 2020,JK,13203000,2446,927,28,171045
Sun May 31 00:00:00 GMT+05:30 2020,KA,65798000,3221,1218,49,293575
Sun May 31 00:00:00 GMT+05:30 2020,KL,35125000,1270,590,10,77508
Sun May 31 00:00:00 GMT+05:30 2020,LA,293000,77,47,,7354
Sun May 31 00:00:00 GMT+05:30 2020,MH,122153000,67655,29329,2286,463177
Sun May 31 00:00:00 GMT+05:30 2020,ML,3224000,27,12,1,7781
Sun May 31 00:00:00 GMT+05:30 2020,MN,3103000,71,11,,8596
Sun May 31 00:00:00 GMT+05:30 2020,MP,82232000,8089,4842,350,167808
Sun May 31 00:00:00 GMT+05:30 2020,MZ,1192000,1,1,,777
Sun May 31 00:00:00 GMT+05:30 2020,NL,2150000,43,,,2576
Sun May 31 00:00:00 GMT+05:30 2020,OR,43671000,1948,1126,9,152131
Sun May 31 00:00:00 GMT+05:30 2020,PB,29859000,2263,1987,45,87852
Sun May 31 00:00:00 GMT+05:30 2020,PY,1504000,70,25,,7255
Sun May 31 00:00:00 GMT+05:30 2020,RJ,77264000,8831,6032,194,409777
Sun May 31 00:00:00 GMT+05:30 2020,SK,664000,1,,,2925
Sun May 31 00:00:00 GMT+05:30 2020,TG,37220000,2698,1428,82,23388
Sun May 31 00:00:00 GMT+05:30 2020,TN,75695000,22333,12757,176,491962
Sun May 31 00:00:00 GMT+05:30 2020,TR,3992000,316,173,,27475
Sun May 31 00:00:00 GMT+05:30 2020,TT,1332900000,190648,91862,5405,3837207
Sun May 31 00:00:00 GMT+05:30 2020,UN,,5491,,,
Sun May 31 00:00:00 GMT+05:30 2020,UP,224979000,8075,4843,217,289892
Sun May 31 00:00:00 GMT+05:30 2020,UT,11141000,907,102,5,30438
Sun May 31 00:00:00 GMT+05:30 2020,WB,96906000,5501,2157,317,203751
Mon Jun 01 00:00:00 GMT+05:30 2020,AN,397000,33,33,,7805
Mon Jun 01 00:00:00 GMT+05:30 2020,AP,52221000,3676,2374,64,383315
Mon Jun 01 00:00:00 GMT+05:30 2020,AR,1504000,23,1,,8768
Mon Jun 01 00:00:00 GMT+05:30 2020,AS,34293000,1486,285,4,109097
Mon Jun 01 00:00:00 GMT+05:30 2020,BR,119520000,3945,1741,23,78090
Mon Jun 01 00:00:00 GMT+05:30 2020,CH,1179000,297,214,4,4816
Mon Jun 01 00:00:00 GMT+05:30 2020,CT,28724000,547,121,1,70726
Mon Jun 01 00:00:00 GMT+05:30 2020,DL,19814000,20834,8746,523,217537
Mon Jun 01 00:00:00 GMT+05:30 2020,DN,959000,3,1,,11693
Mon Jun 01 00:00:00 GMT+05:30 2020,GA,1540000,73,50,,20780
Mon Jun 01 00:00:00 GMT+05:30 2020,GJ,67936000,17217,10780,1063,216258
Mon Jun 01 00:00:00 GMT+05:30 2020,HP,7300000,340,118,6,37897
Mon Jun 01 00:00:00 GMT+05:30 2020,HR,28672000,2356,1055,21,121779
Mon Jun 01 00:00:00 GMT+05:30 2020,JH,37403000,661,296,5,69187
Mon Jun 01 00:00:00 GMT+05:30 2020,JK,13203000,2601,946,31,176309
Mon Jun 01 00:00:00 GMT+05:30 2020,KA,65798000,3408,1318,50,304816
Mon Jun 01 00:00:00 GMT+05:30 2020,KL,35125000,1327,608,11,82449
Mon Jun 01 00:00:00 GMT+05:30 2020,LA,293000,77,47,,7354
Mon Jun 01 00:00:00 GMT+05:30 2020,MH,122153000,70013,30108,2362,472344
Mon Jun 01 00:00:00 GMT+05:30 2020,ML,3224000,28,12,1,8127
Mon Jun 01 00:00:00 GMT+05:30 2020,MN,3103000,83,11,,8596
Mon Jun 01 00:00:00 GMT+05:30 2020,MP,82232000,8283,5003,358,172019
Mon Jun 01 00:00:00 GMT+05:30 2020,MZ,1192000,1,1,,896
Mon Jun 01 00:00:00 GMT+05:30 2020,NL,2150000,43,,,2870
Mon Jun 01 00:00:00 GMT+05:30 2020,OR,43671000,2104,1245,9,155690
Mon Jun 01 00:00:00 GMT+05:30 2020,PB,29859000,2301,2000,44,91113
Mon Jun 01 00:00:00 GMT+05:30 2020,PY,1504000,79,25,,7354
Mon Jun 01 00:00:00 GMT+05:30 2020,RJ,77264000,9100,6213,199,425184
Mon Jun 01 00:00:00 GMT+05:30 2020,SK,664000,1,,,3525
Mon Jun 01 00:00:00 GMT+05:30 2020,TG,37220000,2792,1491,88,23388
Mon Jun 01 00:00:00 GMT+05:30 2020,TN,75695000,23495,13170,187,503339
Mon Jun 01 00:00:00 GMT+05:30 2020,TR,3992000,423,173,,28360
Mon Jun 01 00:00:00 GMT+05:30 2020,TT,1332900000,198372,95744,5606,3966075
Mon Jun 01 00:00:00 GMT+05:30 2020,UN,,5630,,,
Mon Jun 01 00:00:00 GMT+05:30 2020,UP,224979000,8361,5030,222,297903
Mon Jun 01 00:00:00 GMT+05:30 2020,UT,11141000,959,222,5,31703
Mon Jun 01 00:00:00 GMT+05:30 2020,WB,96906000,5772,2306,325,213231
Tue Jun 02 00:00:00 GMT+05:30 2020,AN,397000,33,33,,8086
Tue Jun 02 00:00:00 GMT+05:30 2020,AP,52221000,3791,2414,64,395681
Tue Jun 02 00:00:00 GMT+05:30 2020,AR,1504000,25,1,,9079
Tue Jun 02 00:00:00 GMT+05:30 2020,AS,34293000,1560,338,4,120375
Tue Jun 02 00:00:00 GMT+05:30 2020,BR,119520000,4096,1803,24,81413
Tue Jun 02 00:00:00 GMT+05:30 2020,CH,1179000,301,214,5,4902
Tue Jun 02 00:00:00 GMT+05:30 2020,CT,28724000,562,130,2,73198
Tue Jun 02 00:00:00 GMT+05:30 2020,DL,19814000,22132,9243,556,223607
Tue Jun 02 00:00:00 GMT+05:30 2020,DN,959000,3,1,,11693
Tue Jun 02 00:00:00 GMT+05:30 2020,GA,1540000,79,57,,22378
Tue Jun 02 00:00:00 GMT+05:30 2020,GJ,67936000,17632,11894,1092,221610
Tue Jun 02 00:00:00 GMT+05:30 2020,HP,7300000,345,136,6,39620
Tue Jun 02 00:00:00 GMT+05:30 2020,HR,28672000,2652,1069,23,124564
Tue Jun 02 00:00:00 GMT+05:30 2020,JH,37403000,722,296,5,71296
Tue Jun 02 00:00:00 GMT+05:30 2020,JK,13203000,2718,953,33,183067
Tue Jun 02 00:00:00 GMT+05:30 2020,KA,65798000,3796,1393,50,319628
Tue Jun 02 00:00:00 GMT+05:30 2020,KL,35125000,1413,627,12,86169
Tue Jun 02 00:00:00 GMT+05:30 2020,LA,293000,81,47,1,8310
Tue Jun 02 00:00:00 GMT+05:30 2020,MH,122153000,72300,31333,2465,484784
Tue Jun 02 00:00:00 GMT+05:30 2020,ML,3224000,30,12,1,8734
Tue Jun 02 00:00:00 GMT+05:30 2020,MN,3103000,89,14,,8596
Tue Jun 02 00:00:00 GMT+05:30 2020,MP,82232000,8420,5221,364,177481
Tue Jun 02 00:00:00 GMT+05:30 2020,MZ,1192000,13,1,,1012
Tue Jun 02 00:00:00 GMT+05:30 2020,NL,2150000,49,,,3257
Tue Jun 02 00:00:00 GMT+05:30 2020,OR,43671000,2245,1325,9,159567
Tue Jun 02 00:00:00 GMT+05:30 2020,PB,29859000,2342,2017,46,96329
Tue Jun 02 00:00:00 GMT+05:30 2020,PY,1504000,79,25,,7444
Tue Jun 02 00:00:00 GMT+05:30 2020,RJ,77264000,9373,6435,203,440789
Tue Jun 02 00:00:00 GMT+05:30 2020,SK,664000,1,,,3788
Tue Jun 02 00:00:00 GMT+05:30 2020,TG,37220000,2891,1526,92,23388
Tue Jun 02 00:00:00 GMT+05:30 2020,TN,75695000,24586,13706,200,514433
Tue Jun 02 00:00:00 GMT+05:30 2020,TR,3992000,471,173,,29066
Tue Jun 02 00:00:00 GMT+05:30 2020,TT,1332900000,207184,100275,5828,4103233
Tue Jun 02 00:00:00 GMT+05:30 2020,UN,,6414,,,
Tue Jun 02 00:00:00 GMT+05:30 2020,UP,224979000,8729,5176,229,307621
Tue Jun 02 00:00:00 GMT+05:30 2020,UT,11141000,1043,252,7,33081
Tue Jun 02 00:00:00 GMT+05:30 2020,WB,96906000,6168,2410,335,222726
Wed Jun 03 00:00:00 GMT+05:30 2020,AN,397000,33,33,,8295
Wed Jun 03 00:00:00 GMT+05:30 2020,AP,52221000,3971,2464,68,403747
Wed Jun 03 00:00:00 GMT+05:30 2020,AR,1504000,34,1,,9551
Wed Jun 03 00:00:00 GMT+05:30 2020,AS,34293000,1831,414,4,126726
Wed Jun 03 00:00:00 GMT+05:30 2020,BR,119520000,4326,2025,25,84729
Wed Jun 03 00:00:00 GMT+05:30 2020,CH,1179000,301,214,5,4977
Wed Jun 03 00:00:00 GMT+05:30 2020,CT,28724000,626,170,2,76446
Wed Jun 03 00:00:00 GMT+05:30 2020,DL,19814000,23645,9542,615,230145
Wed Jun 03 00:00:00 GMT+05:30 2020,DN,959000,11,1,,12064
Wed Jun 03 00:00:00 GMT+05:30 2020,GA,1540000,126,57,,23816
Wed Jun 03 00:00:00 GMT+05:30 2020,GJ,67936000,18117,12212,1122,227898
Wed Jun 03 00:00:00 GMT+05:30 2020,HP,7300000,359,146,6,41351
Wed Jun 03 00:00:00 GMT+05:30 2020,HR,28672000,2954,1089,23,127895
Wed Jun 03 00:00:00 GMT+05:30 2020,JH,37403000,764,297,5,74499
Wed Jun 03 00:00:00 GMT+05:30 2020,JK,13203000,2857,1007,34,189364
Wed Jun 03 00:00:00 GMT+05:30 2020,KA,65798000,4063,1504,51,334825
Wed Jun 03 00:00:00 GMT+05:30 2020,KL,35125000,1495,651,12,95348
Wed Jun 03 00:00:00 GMT+05:30 2020,LA,293000,90,48,1,8310
Wed Jun 03 00:00:00 GMT+05:30 2020,MH,122153000,74860,32329,2587,498577
Wed Jun 03 00:00:00 GMT+05:30 2020,ML,3224000,33,13,1,9025
Wed Jun 03 00:00:00 GMT+05:30 2020,MN,3103000,108,38,,12454
Wed Jun 03 00:00:00 GMT+05:30 2020,MP,82232000,8588,5445,371,183662
Wed Jun 03 00:00:00 GMT+05:30 2020,MZ,1192000,14,1,,1095
Wed Jun 03 00:00:00 GMT+05:30 2020,NL,2150000,58,,,3414
Wed Jun 03 00:00:00 GMT+05:30 2020,OR,43671000,2388,1416,9,162891
Wed Jun 03 00:00:00 GMT+05:30 2020,PB,29859000,2376,2029,47,101036
Wed Jun 03 00:00:00 GMT+05:30 2020,PY,1504000,90,33,,7576
Wed Jun 03 00:00:00 GMT+05:30 2020,RJ,77264000,9652,6744,209,454788
Wed Jun 03 00:00:00 GMT+05:30 2020,SK,664000,2,,,4102
Wed Jun 03 00:00:00 GMT+05:30 2020,TG,37220000,3020,1556,99,23388
Wed Jun 03 00:00:00 GMT+05:30 2020,TN,75695000,25872,14316,208,528534
Wed Jun 03 00:00:00 GMT+05:30 2020,TR,3992000,622,173,,30481
Wed Jun 03 00:00:00 GMT+05:30 2020,TT,1332900000,216872,104064,6087,4242718
Wed Jun 03 00:00:00 GMT+05:30 2020,UN,,7123,,,
Wed Jun 03 00:00:00 GMT+05:30 2020,UP,224979000,8870,5257,230,317780
Wed Jun 03 00:00:00 GMT+05:30 2020,UT,11141000,1085,259,8,34413
Wed Jun 03 00:00:00 GMT+05:30 2020,WB,96906000,6508,2580,345,232225
Thu Jun 04 00:00:00 GMT+05:30 2020,AN,397000,33,33,,8413
Thu Jun 04 00:00:00 GMT+05:30 2020,AP,52221000,4112,2529,71,413733
Thu Jun 04 00:00:00 GMT+05:30 2020,AR,1504000,39,1,,10025
Thu Jun 04 00:00:00 GMT+05:30 2020,AS,34293000,2116,460,4,133029
Thu Jun 04 00:00:00 GMT+05:30 2020,BR,119520000,4452,2120,28,88313
Thu Jun 04 00:00:00 GMT+05:30 2020,CH,1179000,302,222,5,5059
Thu Jun 04 00:00:00 GMT+05:30 2020,CT,28724000,773,206,2,78971
Thu Jun 04 00:00:00 GMT+05:30 2020,DL,19814000,25004,9898,659,236506
Thu Jun 04 00:00:00 GMT+05:30 2020,DN,959000,14,1,,12375
Thu Jun 04 00:00:00 GMT+05:30 2020,GA,1540000,166,57,,25300
Thu Jun 04 00:00:00 GMT+05:30 2020,GJ,67936000,18609,12667,1155,233921
Thu Jun 04 00:00:00 GMT+05:30 2020,HP,7300000,383,175,6,42703
Thu Jun 04 00:00:00 GMT+05:30 2020,HR,28672000,3281,1123,24,132575
Thu Jun 04 00:00:00 GMT+05:30 2020,JH,37403000,827,366,6,77641
Thu Jun 04 00:00:00 GMT+05:30 2020,JK,13203000,3142,1048,35,195677
Thu Jun 04 00:00:00 GMT+05:30 2020,KA,65798000,4320,1610,55,347093
Thu Jun 04 00:00:00 GMT+05:30 2020,KL,35125000,1589,690,15,99692
Thu Jun 04 00:00:00 GMT+05:30 2020,LA,293000,94,48,1,8310
Thu Jun 04 00:00:00 GMT+05:30 2020,MH,122153000,77793,33681,2710,511136
Thu Jun 04 00:00:00 GMT+05:30 2020,ML,3224000,33,13,1,9395
Thu Jun 04 00:00:00 GMT+05:30 2020,MN,3103000,124,38,,12454
Thu Jun 04 00:00:00 GMT+05:30 2020,MP,82232000,8762,5637,377,189252
Thu Jun 04 00:00:00 GMT+05:30 2020,MZ,1192000,17,1,,1346
Thu Jun 04 00:00:00 GMT+05:30 2020,NL,2150000,80,,,3739
Thu Jun 04 00:00:00 GMT+05:30 2020,OR,43671000,2478,1481,9,165824
Thu Jun 04 00:00:00 GMT+05:30 2020,PB,29859000,2415,2043,47,106933
Thu Jun 04 00:00:00 GMT+05:30 2020,PY,1504000,99,37,,7794
Thu Jun 04 00:00:00 GMT+05:30 2020,RJ,77264000,9862,7104,213,467129
Thu Jun 04 00:00:00 GMT+05:30 2020,SK,664000,2,,,4358
Thu Jun 04 00:00:00 GMT+05:30 2020,TG,37220000,3147,1587,105,23388
Thu Jun 04 00:00:00 GMT+05:30 2020,TN,75695000,27256,14901,223,544981
Thu Jun 04 00:00:00 GMT+05:30 2020,TR,3992000,646,173,,31138
Thu Jun 04 00:00:00 GMT+05:30 2020,TT,1332900000,226719,108454,6361,4386379
Thu Jun 04 00:00:00 GMT+05:30 2020,UN,,7483,,,
Thu Jun 04 00:00:00 GMT+05:30 2020,UP,224979000,9237,5439,245,330663
Thu Jun 04 00:00:00 GMT+05:30 2020,UT,11141000,1153,297,10,35117
Thu Jun 04 00:00:00 GMT+05:30 2020,WB,96906000,6876,2768,355,241831
Fri Jun 05 00:00:00 GMT+05:30 2020,AN,397000,33,33,,8694
Fri Jun 05 00:00:00 GMT+05:30 2020,AP,52221000,4250,2565,73,423564
Fri Jun 05 00:00:00 GMT+05:30 2020,AR,1504000,43,1,,10790
Fri Jun 05 00:00:00 GMT+05:30 2020,AS,34293000,2244,510,4,133029
Fri Jun 05 00:00:00 GMT+05:30 2020,BR,119520000,4598,2233,29,91903
Fri Jun 05 00:00:00 GMT+05:30 2020,CH,1179000,309,273,5,5121
Fri Jun 05 00:00:00 GMT+05:30 2020,CT,28724000,863,231,2,81773
Fri Jun 05 00:00:00 GMT+05:30 2020,DL,19814000,26334,10315,708,241693
Fri Jun 05 00:00:00 GMT+05:30 2020,DN,959000,14,1,,13667
Fri Jun 05 00:00:00 GMT+05:30 2020,GA,1540000,196,65,,26208
Fri Jun 05 00:00:00 GMT+05:30 2020,GJ,67936000,19119,13011,1190,239911
Fri Jun 05 00:00:00 GMT+05:30 2020,HP,7300000,393,185,6,43688
Fri Jun 05 00:00:00 GMT+05:30 2020,HR,28672000,3597,1209,24,137452
Fri Jun 05 00:00:00 GMT+05:30 2020,JH,37403000,922,435,7,80097
Fri Jun 05 00:00:00 GMT+05:30 2020,JK,13203000,3324,1086,36,202257
Fri Jun 05 00:00:00 GMT+05:30 2020,KA,65798000,4835,1693,55,360720
Fri Jun 05 00:00:00 GMT+05:30 2020,KL,35125000,1700,713,15,104045
Fri Jun 05 00:00:00 GMT+05:30 2020,LA,293000,97,48,1,9754
Fri Jun 05 00:00:00 GMT+05:30 2020,MH,122153000,80229,35147,2849,524002
Fri Jun 05 00:00:00 GMT+05:30 2020,ML,3224000,33,13,1,9592
Fri Jun 05 00:00:00 GMT+05:30 2020,MN,3103000,132,38,,14629
Fri Jun 05 00:00:00 GMT+05:30 2020,MP,82232000,8996,5878,384,195249
Fri Jun 05 00:00:00 GMT+05:30 2020,MZ,1192000,24,1,,1687
Fri Jun 05 00:00:00 GMT+05:30 2020,NL,2150000,107,,,3974
Fri Jun 05 00:00:00 GMT+05:30 2020,OR,43671000,2608,1604,10,169010
Fri Jun 05 00:00:00 GMT+05:30 2020,PB,29859000,2461,2069,48,113542
Fri Jun 05 00:00:00 GMT+05:30 2020,PY,1504000,104,43,,7963
Fri Jun 05 00:00:00 GMT+05:30 2020,RJ,77264000,10084,7359,218,480910
Fri Jun 05 00:00:00 GMT+05:30 2020,SK,664000,3,,,4761
Fri Jun 05 00:00:00 GMT+05:30 2020,TG,37220000,3290,1627,113,23388
Fri Jun 05 00:00:00 GMT+05:30 2020,TN,75695000,28694,15762,235,560673
Fri Jun 05 00:00:00 GMT+05:30 2020,TR,3992000,694,173,,32300
Fri Jun 05 00:00:00 GMT+05:30 2020,TT,1332900000,236191,113225,6647,4524317
Fri Jun 05 00:00:00 GMT+05:30 2020,UN,,7610,,,
Fri Jun 05 00:00:00 GMT+05:30 2020,UP,224979000,9733,5648,257,344717
Fri Jun 05 00:00:00 GMT+05:30 2020,UT,11141000,1215,344,11,35967
Fri Jun 05 00:00:00 GMT+05:30 2020,WB,96906000,7303,2912,366,251517
Sat Jun 06 00:00:00 GMT+05:30 2020,AN,397000,33,33,,9037
Sat Jun 06 00:00:00 GMT+05:30 2020,AP,52221000,4460,2640,73,436335
Sat Jun 06 00:00:00 GMT+05:30 2020,AR,1504000,45,1,,11261
Sat Jun 06 00:00:00 GMT+05:30 2020,AS,34293000,2474,589,4,146605
Sat Jun 06 00:00:00 GMT+05:30 2020,BR,119520000,4831,2298,29,95473
Sat Jun 06 00:00:00 GMT+05:30 2020,CH,1179000,312,273,5,5237
Sat Jun 06 00:00:00 GMT+05:30 2020,CT,28724000,923,259,4,85346
Sat Jun 06 00:00:00 GMT+05:30 2020,DL,19814000,27654,10664,761,246873
Sat Jun 06 00:00:00 GMT+05:30 2020,DN,959000,19,1,,14780
Sat Jun 06 00:00:00 GMT+05:30 2020,GA,1540000,267,65,,27402
Sat Jun 06 00:00:00 GMT+05:30 2020,GJ,67936000,19617,13324,1219,245606
Sat Jun 06 00:00:00 GMT+05:30 2020,HP,7300000,400,190,6,44509
Sat Jun 06 00:00:00 GMT+05:30 2020,HR,28672000,3952,1280,24,141688
Sat Jun 06 00:00:00 GMT+05:30 2020,JH,37403000,1028,473,7,84444
Sat Jun 06 00:00:00 GMT+05:30 2020,JK,13203000,3467,1126,39,211880
Sat Jun 06 00:00:00 GMT+05:30 2020,KA,65798000,5213,1973,57,372582
Sat Jun 06 00:00:00 GMT+05:30 2020,KL,35125000,1808,763,16,107796
Sat Jun 06 00:00:00 GMT+05:30 2020,LA,293000,99,50,1,10164
Sat Jun 06 00:00:00 GMT+05:30 2020,MH,122153000,82968,37390,2969,538009
Sat Jun 06 00:00:00 GMT+05:30 2020,ML,3224000,33,13,1,10066
Sat Jun 06 00:00:00 GMT+05:30 2020,MN,3103000,157,52,,14629
Sat Jun 06 00:00:00 GMT+05:30 2020,MP,82232000,9228,6108,399,200913
Sat Jun 06 00:00:00 GMT+05:30 2020,MZ,1192000,24,1,,1991
Sat Jun 06 00:00:00 GMT+05:30 2020,NL,2150000,107,8,,4061
Sat Jun 06 00:00:00 GMT+05:30 2020,OR,43671000,2781,1716,10,172598
Sat Jun 06 00:00:00 GMT+05:30 2020,PB,29859000,2515,2092,50,115974
Sat Jun 06 00:00:00 GMT+05:30 2020,PY,1504000,107,48,,8118
Sat Jun 06 00:00:00 GMT+05:30 2020,RJ,77264000,10337,7501,231,494480
Sat Jun 06 00:00:00 GMT+05:30 2020,SK,664000,7,,,5005
Sat Jun 06 00:00:00 GMT+05:30 2020,TG,37220000,3496,1710,123,23388
Sat Jun 06 00:00:00 GMT+05:30 2020,TN,75695000,30152,16395,254,576695
Sat Jun 06 00:00:00 GMT+05:30 2020,TR,3992000,749,173,,33331
Sat Jun 06 00:00:00 GMT+05:30 2020,TT,1332900000,246599,118658,6944,4666386
Sat Jun 06 00:00:00 GMT+05:30 2020,UN,,8192,,,
